component,load_N,temperature_C,material_type,stress_Pa,strain,yield_point_Pa,safety_factor
valve_body,1496.256508258501,291.23587308822243,aluminium,293561.3979302332,4.1937342561461885e-06,28651719.54657399,97.60043298807038
bearing,1828.9199687949097,403.6939252798389,titanium,393107.2570989492,3.573702337263175e-06,395382593.4002014,1005.7880801235868
valve_body,2718.71056399439,38.616304844164155,aluminium,518704.42116184556,7.410063159454937e-06,133909872.98159827,258.16219704018266
bracket,7107.865509727444,77.88178853993219,abs_plastic,2098040.2787330938,0.0010490201393665468,14039403.820022605,6.691675065695273
pulley,2660.8848787669936,587.1955064688793,steel,10267195.825890439,5.1335979129452195e-05,97084503.52372935,9.455795445034239
piston,9543.634365179574,531.6425422509994,titanium,1680124.542275632,1.527385947523302e-05,235446822.18625066,140.13652932380327
valve_body,8709.208284653705,625.1997242635639,steel,1374141.006318636,6.87070503159318e-06,87187571.80636358,63.448781024257215
spring,6888.198699703572,975.9723525988059,chromium,10309423.007806566,3.695133694554324e-05,74675882.46706471,7.243458960847583
gear,4569.442575404857,127.76624904760824,aluminium,582163.1996745414,8.316617138207734e-06,96764062.8968299,166.21466789883988
spring,9763.342273203736,202.73820765133013,titanium,2246334.0881168447,2.0421218982880406e-05,646577240.4358373,287.8366329640122
bearing,5835.699811532818,24.690296033806717,abs_plastic,3689260.880603192,0.001844630440301596,31769901.322064426,8.611454258791822
flange,2431.593070410962,242.03502600295457,aluminium,2375341.0379395485,3.3933443399136406e-05,49152072.49876893,20.692638115411466
bolt,1981.3743637495916,236.34724576196757,aluminium,401002.7498092197,5.728610711560281e-06,51521980.93251351,128.48286191809288
lever,1139.4047137388375,792.7713003731058,steel,374122.0765519125,1.8706103827595627e-06,43549140.52783704,116.40355717365487
shaft,150.16443352289647,256.94327954304026,titanium,23703.491106822792,2.1548628278929811e-07,578820900.5711997,24419.225757196262
shaft,7744.2802086055435,69.5272232446464,aluminium,2964757.7227065675,4.235368175295097e-05,121030323.648064,40.823006453820376
pulley,2751.9557291392257,340.0613516476831,steel,3743328.1508904193,1.8716640754452096e-05,161442356.3417492,43.128026674163515
pulley,5185.380442945188,478.7208328730537,steel,1373345.5071791646,6.866727535895823e-06,125333116.43930894,91.26116900964105
housing,4374.639184925204,766.0874990484601,chromium,531426.4221731224,1.9047542013373562e-06,144637500.31717995,272.16844003676863
cam,4964.2226298248825,786.6239635901832,chromium,994151.9186685869,3.5632685256938596e-06,137792012.1366056,138.60257124599516
gear,1251.7682101166513,759.8948489137409,steel,565317.7214636643,2.826588607318322e-06,52110716.42871329,92.17952038332253
housing,2542.3835320227827,140.6184262799086,aluminium,386146.53986286436,5.516379140898062e-06,91408989.05003808,236.7209844286083
gear,6477.363092676836,422.6736594363158,titanium,1304500.8021233417,1.1859098201121288e-05,371657925.7046052,284.90432899669815
cylinder,8148.23453810734,158.58105081498613,aluminium,819129.4299176785,1.1701848998823979e-05,83924562.16042246,102.45580136078956
coupling,773.202808111016,211.12187838522317,aluminium,1376417.1016775314,1.9663101452536162e-05,62032550.67282368,45.068134213982425
housing,3602.0087025210432,79.15868684970621,abs_plastic,721421.0115159643,0.00036071050575798213,13613771.05009793,18.87077148126101
coupling,6206.81352763163,258.6330177074642,titanium,672740.6004774956,6.115823640704505e-06,576708727.8656697,857.2527471306702
bracket,2266.798074062514,233.0725980688629,aluminium,313203.64243268187,4.474337749038312e-06,52886417.47130712,168.8563295769276
shaft,434.8342530200722,279.55040461812166,titanium,63724.690843557604,5.793153713050692e-07,550561994.227348,8639.696590744752
valve_body,4164.980264774233,943.3036710048715,chromium,943209.8483509223,3.380680460039148e-06,85565442.99837619,90.7172917542963
bolt,662.7067046902142,579.9072253898952,steel,113243.30595029898,5.662165297514949e-07,98982493.38804813,874.0692666769219
coupling,9711.389274701593,56.30211213751602,aluminium,1082605.068934006,1.546578669905723e-05,126540786.60936832,116.885455500377
housing,2664.0611256663638,903.6357627196476,chromium,612425.0733245317,2.195071947399755e-06,98788079.09345081,161.30639223698435
flange,3949.4815187692598,258.2606316813075,aluminium,616853.1657018644,8.812188081455205e-06,42391403.46612188,68.72203276753606
cylinder,1994.3131507485389,52.95381023153301,abs_plastic,1116682.7928505386,0.0005583413964252693,22348729.92282233,20.01349896846989
lever,9195.68120099666,244.46827426035225,titanium,930105.2463520347,8.455502239563953e-06,594414657.1745597,639.0832215019892
flange,6883.095886080443,710.1780210839389,chromium,1888946.1517903723,6.770416314660832e-06,163273992.97202036,86.43655236930219
housing,5049.803743106611,408.29312131073135,titanium,1752562.1931928822,1.5932383574480747e-05,389633598.3615858,222.32226615121542
cylinder,3565.991368290779,334.7162595884727,chromium,1401180.0178160311,5.022150601491151e-06,288427913.4705091,205.84643643439287
bearing,6634.298095237227,193.19414533234502,steel,686929.9958553301,3.4346499792766505e-06,199689024.65303513,290.697779770692
coupling,941.7793419179591,37.67895043382779,steel,101984.81613184598,5.099240806592298e-07,240187773.32452402,2355.132679888438
lever,693.0565399333012,38.19664883783365,abs_plastic,259779.76080605472,0.00012988988040302737,27267783.720722117,104.96500434104097
bearing,3968.925479255042,340.5960632763732,titanium,509785.88235981937,4.634417112361994e-06,474254920.90453357,930.3021863006257
lever,8600.590124908591,142.32775544335192,steel,993259.2032371695,4.966296016185848e-06,212935480.35329378,214.38057624767785
bearing,3335.150175095263,25.9158951895761,abs_plastic,375986.18046451843,0.0001879930902322592,31361368.2701413,83.41096002889088
bracket,3842.5045920556727,80.38936539961526,steel,17484175.908280905,8.742087954140452e-05,229065269.42718354,13.101290597213277
cam,6117.932908816031,154.27229968801294,aluminium,2417875.6092914706,3.454108013273529e-05,85719875.12999462,35.4525579399487
cylinder,9171.517257363746,28.603700956377793,abs_plastic,4539446.964123237,0.0022697234820616185,30465433.014540736,6.711265327102445
bracket,2126.447578755725,378.6373840223659,titanium,1537674.1167567307,1.397885560687937e-05,426703269.9720427,277.4991562399757
bearing,9454.914973627436,146.0599006678416,aluminium,1257427.4124729112,1.7963248749613017e-05,89141708.05506599,70.89213036938335
housing,4066.484517553014,76.48327871665346,abs_plastic,713229.9588114092,0.0003566149794057046,14505573.761115516,20.337863801022763
bracket,351.86492121114964,572.3928316185784,steel,104403.39280747346,5.220169640373672e-07,100939366.76599522,966.8207521965677
bolt,5152.91666294898,514.9625084963961,chromium,3538096.792785912,1.2681350511777461e-05,228345830.5012013,64.53917003254195
cam,4140.830182525393,420.635184144469,chromium,1276526.7667913607,4.57536475552459e-06,259788271.95184365,203.51180931743377
coupling,143.29942309969726,97.61880499424164,abs_plastic,15178.990731955437,7.589495365977718e-06,7460398.335252787,491.49501880562116
shaft,9951.012357422556,73.89234646257947,abs_plastic,12730132.361175029,0.0063650661805875145,15369217.845806845,1.2073101370635098
piston,697.4205034786219,74.47351715748385,titanium,105640.57616145888,9.603688741950807e-07,806908103.5531452,7638.240275402166
spring,1963.975454083488,85.2405083563864,chromium,997689.1227945198,3.5759466766828664e-06,371586497.21453786,372.44717690589516
pulley,1270.1484240983557,183.3985828492364,chromium,281402.5155544325,1.0086111668617654e-06,338867139.0502545,1204.2079239505108
housing,9101.681012278817,302.44506592897517,titanium,2281034.5086929174,2.0736677351753794e-05,521943667.58878106,228.81883882057804
piston,4438.271883000994,726.7964985650032,chromium,673910.1444771448,2.415448546513064e-06,157734500.47833228,234.05865273138315
bolt,4689.682790679778,130.5391202768464,aluminium,509516.9871370328,7.278814101957611e-06,95608699.88464734,187.64575529045848
bearing,7080.261923100193,87.69968378096087,abs_plastic,2912016.898794868,0.001456008449397434,10766772.073013043,3.6973590632213873
gear,778.2173753509591,91.77066393968522,abs_plastic,373490.395374735,0.0001867451976873675,9409778.686771592,25.194165106522906
spring,2723.309651877142,72.90785650495357,abs_plastic,444992.695063658,0.000222496347531829,15697381.165015476,35.27559292354204
housing,6594.544337955913,925.4758116284314,chromium,3890614.0334365955,1.394485316643941e-05,91508062.79052289,23.52021094975937
valve_body,5081.858702377644,360.7801586483431,chromium,522902.0280875172,1.8742008175179828e-06,279739947.117219,534.9758312094352
lever,1859.238066416376,995.2776993117591,chromium,246107.46312407788,8.821056025952613e-07,68240766.89608032,277.28036374775013
cylinder,3863.0493872864595,228.7465979463305,titanium,823138.9600393729,7.48308145490339e-06,614066752.5670869,746.0061816752235
spring,1882.494009671176,175.8496514904822,aluminium,222955.083886328,3.185072626947543e-06,76729311.87896575,344.14694897957844
bolt,6815.068510914104,254.93920111695124,aluminium,943532.9327643265,1.3479041896633235e-05,43775332.86793699,46.395129780669876
valve_body,1588.942898871475,322.43839209496133,steel,338454.84520468785,1.6922742260234393e-06,166031668.72527048,490.55781318438284
bolt,6416.6771913554085,239.32930141120903,titanium,1018355.495874251,9.257777235220463e-06,600838373.2359886,590.008475105418
cylinder,6217.390742696111,235.08208325632836,steel,10283078.5355144,5.1415392677572e-05,188780707.48533115,18.358384294483812
valve_body,8843.731498547275,97.66385194181376,abs_plastic,1229385.5768183756,0.0006146927884091878,7445382.686062079,6.0561819061929905
gear,1346.8299218899745,205.45060473028465,chromium,454127.94712733815,1.6276987352234342e-06,331516465.08990514,730.0067463078801
housing,1812.3982935704437,93.82985395903125,abs_plastic,343544.9221744283,0.00017177246108721414,8723382.013656247,25.39226008186236
cam,1191.4204181376085,95.32939365725505,aluminium,124244.33132479203,1.7749190189256004e-06,110279419.30947706,887.6012139434455
bracket,2056.2141099266864,94.86272587796111,titanium,853466.2466895779,7.758784060814345e-06,781421592.6525486,915.5858192207648
housing,4608.140561685279,451.9295523435609,steel,3513877.5973162297,1.7569387986581147e-05,132310012.41053103,37.65356326343995
coupling,2561.808113111109,496.3492351952102,titanium,398731.438949773,3.6248312631797544e-06,279563456.0059872,701.1322125547341
gear,582.5740680021772,241.8753592115392,aluminium,82977.54500073557,1.1853935000105081e-06,49218600.328525335,593.1556582939279
coupling,7318.750357824786,722.2175789163279,chromium,1574765.5262478802,5.644320882608889e-06,159260807.02789068,101.13302861496716
bearing,4501.350939849146,348.8346841367147,chromium,954027.6406635251,3.419453909188262e-06,283721771.95442843,297.39366016387146
cylinder,3907.3795493161597,133.03268968786588,aluminium,638127.8880387414,9.116112686267734e-06,94569712.63005589,148.19868305820614
flange,8142.45114845043,352.7716606758601,titanium,4107115.1008587414,3.7337410007806744e-05,459035424.1551748,111.76590207057912
flange,7156.254720393322,591.5233813553853,titanium,1310937.545251671,1.1917614047742464e-05,160595773.30576846,122.50451891278895
lever,9795.820614697901,34.17711266152752,abs_plastic,2944004.7124853483,0.001472002356242674,28607629.11282416,9.717249769166779
cam,1785.124885331848,26.22177906558274,aluminium,519515.6680378059,7.421652400540084e-06,139074258.72267386,267.69983520988484
bearing,7645.787651968217,954.1189449726676,chromium,775733.3098330753,2.7804061284339615e-06,81960351.67577747,105.65532076147916
coupling,9508.804514353264,54.71059381524647,chromium,1270453.0453206028,4.553595144518289e-06,381763135.39491785,300.49369931541133
lever,5122.453156728524,56.27504657293877,aluminium,586844.2667079669,8.383489524399528e-06,126552063.92794217,215.64846264557383
pulley,1671.8852342438963,180.80857881234155,steel,168530.56482243902,8.426528241121951e-07,202914432.6009527,1204.0215542785368
piston,3028.926535599237,148.3590437634599,steel,596201.0428616286,2.981005214308143e-06,211364832.35326564,354.51939389230654
bearing,1831.9704862040799,738.555178189782,chromium,497602.04393620556,1.783519870739088e-06,153814940.60340598,309.1123569080951
piston,3386.6356059785553,572.3855256423149,chromium,464427.6886039514,1.6646153713403278e-06,209204824.78589505,450.4572615270964
coupling,1475.564765833209,916.3971062140674,chromium,158758.99449536856,5.690286541052637e-07,94534297.92864418,595.4579028994922
bolt,274.5509484468446,438.9178884045943,steel,43377.995069156634,2.1688997534578317e-07,135698466.5613036,3128.2788968222794
valve_body,6655.02206228935,163.5475028892806,aluminium,913556.8443207223,1.3050812061724604e-05,81855207.12946643,89.60056250285126
lever,8028.779027743876,52.57542797486828,abs_plastic,2459249.1641326314,0.0012296245820663156,22474857.341710575,9.138910228983397
piston,1554.0576783913866,48.56529110026449,abs_plastic,180906.0441657324,9.04530220828662e-05,23811569.63324517,131.62395840921056
coupling,1593.6926635635843,117.59060452659871,steel,389613.24362240563,1.9480662181120283e-06,219377446.7378649,563.0646553444034
valve_body,1816.2435090926886,31.63861196794081,abs_plastic,198300.38782050175,9.915019391025088e-05,29453796.010686398,148.53120729823024
bearing,419.17966296588895,606.3306489398657,steel,63617.03396675669,3.1808516983378346e-07,92101393.50524332,1447.7473683128835
bolt,9734.000744779813,186.19663227670839,titanium,4078787.3518050415,3.707988501640947e-05,667254209.6541145,163.59132067986465
flange,4491.545617163502,53.32276048964917,abs_plastic,1347599.2519792449,0.0006737996259896224,22225746.503450274,16.492845681538405
bracket,8831.400797205868,113.79026075850659,titanium,4666483.53782462,4.242257761658745e-05,757762174.0518668,162.3839809804866
flange,3502.219938661077,433.09877755008665,chromium,433185.11187691183,1.552634809594666e-06,255633740.8166378,590.1258695365212
coupling,7926.481427609816,156.2583927086359,titanium,808683.0526336577,7.351664114851434e-06,704677009.1142051,871.3883725141344
cam,1773.7639055296688,159.8590775310512,aluminium,243637.87356899984,3.480541050985712e-06,83392051.02872866,342.27868519428483
lever,5847.613533548797,276.83506879351694,steel,695309.0127362852,3.476545063681426e-06,177907534.168355,255.86829871257723
spring,9971.779453605852,222.3174712585446,steel,1351001.6607678856,6.755008303839428e-06,192104825.19308737,142.19436642579578
bearing,1689.8100201589457,897.9661603261962,chromium,281869.4586733029,1.0102847981121967e-06,100677946.55793461,357.179337668591
spring,7315.948705954648,98.19642146679688,abs_plastic,931270.3318256319,0.0004656351659128159,7267859.511067707,7.804242509068267
cylinder,155.76945597568675,98.85328184196057,abs_plastic,15884.19324962892,7.942096624814459e-06,7048906.0526798135,443.76859069279374
piston,1372.6608188184484,128.2319456887427,aluminium,1449693.9215537421,2.070991316505346e-05,96570022.62969054,66.61407707786306
coupling,2896.0299367924804,695.5534224649923,steel,795136.2623137,3.9756813115685e-06,68866296.23307492,86.60942721023272
housing,728.8816353091538,42.047409331517585,abs_plastic,107188.5389946169,5.359426949730845e-05,25984196.889494136,242.41581360483963
bearing,9713.188399326487,417.70457071311716,steel,1512195.7647636214,7.560978823818107e-06,141222768.04345906,93.38921013678032
gear,6046.223787777109,25.770851990056023,steel,1702769.1223444887,8.513845611722444e-06,243288840.62758958,142.8783488231293
flange,6536.618971924672,35.97184153450673,abs_plastic,1112640.09744628,0.00055632004872314,28009386.155164428,25.17380617456739
shaft,9972.62720871711,28.55175388192674,aluminium,9939828.738673583,0.00014199755340962261,138103435.88253054,13.893945209055957
lever,4043.7767340407268,660.8389219589347,steel,478204.9815161976,2.3910249075809883e-06,77906530.73986073,162.9145110384466
cam,8979.094594116483,271.830756452173,steel,9230809.747290751,4.6154048736453755e-05,179210740.5072466,19.41441167280531
coupling,8781.22761038163,29.506991112039287,abs_plastic,2086749.41330085,0.001043374706650425,30164336.295986906,14.455178999318624
cylinder,247.7967756365749,634.9880834185387,steel,30398.866326096282,1.5199433163048142e-07,84638519.94308887,2784.2656708033182
cylinder,1597.2784753996432,161.66963654975322,chromium,340347.79625199246,1.2198845743799014e-06,346110121.15008223,1016.9306954872226
bolt,5162.42086063616,243.21400754806706,titanium,2359625.094700163,2.145113722454694e-05,595982490.5649163,252.57507724575524
spring,1588.6025143246452,643.143805559941,steel,280755.1957719639,1.4037759788598197e-06,82514633.96876535,293.90242891813017
housing,7516.9663384512805,70.48528138609302,chromium,790762.0738629793,2.834272666175553e-06,376504906.2046357,476.129190624126
piston,3269.705677151444,45.58803942765997,abs_plastic,378930.47902843065,0.00018946523951421534,24803986.857446674,65.45788272572727
coupling,8926.575482283564,650.8174282017354,steel,1087490.4960912713,5.437452480456356e-06,80516294.7391314,74.03861921417086
gear,379.48742419577457,105.03781641781502,chromium,58109.32393389518,2.0827714671647018e-07,364987394.527395,6281.046995876298
bracket,5716.365345331703,154.02502112083465,titanium,875503.7467875916,7.959124970796288e-06,707468723.5989566,808.0704693667034
spring,4662.046699956005,489.14550159935834,chromium,2507939.043830693,8.989028830934383e-06,236951499.46688056,94.48056564602724
flange,5305.628457103889,522.7345912042406,titanium,1965700.3454495845,1.787000314045077e-05,246581760.99469924,125.44219243055704
lever,278.3648114392837,27.50917277812058,abs_plastic,178443.67288707767,8.922183644353884e-05,30830275.740626477,172.77315155991226
bearing,8979.105021907655,275.20272622369384,aluminium,957271.8428306063,1.3675312040437233e-05,35332197.40679423,36.90926216143435
spring,9253.9826545659,440.1625685546378,steel,1054411.4012029518,5.272057006014759e-06,135374331.10556307,128.38853122331366
spring,4988.50882553844,467.8847748713206,chromium,27656138.178596083,9.912594329245907e-05,244038408.37622645,8.824023325320782
pulley,4714.051264755482,148.57582735070835,aluminium,473616.6466754044,6.76595209536292e-06,88093405.2705382,186.00149696789154
gear,2660.100782443704,230.98170188940676,titanium,304192.45406523737,2.7653859460476124e-06,611272872.6382415,2009.4938729385688
spring,2275.4944746182405,117.82771366755156,aluminium,245299.01780753658,3.5042716829648083e-06,100905119.30518684,411.35557821253786
flange,2284.3948523216745,85.8476669548913,aluminium,523422.08595931006,7.477458370847287e-06,114230138.7687953,218.23713945780148
coupling,5265.669190477372,208.2556922973256,chromium,1925805.39423481,6.902528294748423e-06,330581435.9008915,171.65879630960484
valve_body,4456.328214739653,129.88455636953898,aluminium,783074.0707902549,1.1186772439860784e-05,95881434.84602542,122.4423568887484
bracket,9782.866357577605,695.5699950157266,steel,14149149.261506625,7.074574630753312e-05,68861980.46465452,4.866863667344052
piston,6852.618760550869,192.82288410559096,aluminium,1348888.2414760876,1.9269832021086967e-05,69657131.62267043,51.64040242981484
piston,7116.029615417361,713.8529893115651,steel,2464104.0214957697,1.2320520107478848e-05,64100784.03344657,26.01383037171291
lever,6257.318363123642,773.8422611421539,steel,1655961.042766111,8.279805213830556e-06,48478577.8275641,29.275192215020752
bracket,4514.290758677371,553.0509712784427,chromium,562193.9050705327,2.0150319178155295e-06,215649676.2405191,383.5859376907755
shaft,2994.8044862490833,695.992400742547,steel,865430.9108415992,4.3271545542079965e-06,68751978.97329505,79.44248132578986
bolt,6492.369297000788,99.72807296439284,abs_plastic,2705147.6560066706,0.0013525738280033353,6757309.011869052,2.4979446119566604
shaft,9721.285837379806,34.30210300403897,abs_plastic,1883598.0516378884,0.0009417990258189442,28565965.665320344,15.165637722167276
cylinder,9817.058044305311,248.11539691360431,aluminium,3052226.3447919325,4.360323349702761e-05,46618584.619331546,15.273632867653363
spring,2498.8262682975715,269.4122307625176,aluminium,272972.64743960777,3.899609249137254e-06,37744903.848951,138.2735750375929
lever,9992.536309651854,398.47027966575934,titanium,2638732.105961764,2.398847369056149e-05,401912150.41780084,152.31260100627458
bracket,8727.991476728692,152.26041365565484,aluminium,2425247.671015543,3.464639530022204e-05,86558160.97681047,35.69044185106476
housing,7220.786712185233,173.66184746356768,aluminium,2610630.5341078853,3.7294721915826935e-05,77640896.89018014,29.740285297288107
bearing,6843.425316071418,211.07372534748896,aluminium,808152.0019542194,1.1545028599345992e-05,62052614.43854626,76.78334556926761
cylinder,2280.4447102705813,539.1165201326108,steel,254458.74433097444,1.2722937216548722e-06,109605072.88213259,430.7380875053336
pulley,6951.468094284827,217.58750083438338,chromium,10969074.252541555,3.93156783245217e-05,327470833.0552055,29.85400823404308
bracket,5231.712426882412,80.90126688787628,abs_plastic,675142.3623321437,0.00033757118116607183,13032911.037374575,19.30394501147136
cylinder,2221.6517954021333,357.1599728424333,chromium,253661.3676279403,9.091805291324025e-07,280946675.7191889,1107.5658794494461
bolt,791.145639398536,112.94708448274717,titanium,182744.84318473184,1.661316756224835e-06,758816144.396566,4152.325894249718
piston,4518.704030364197,570.30518503931,chromium,43745036.75866525,0.00015679224644682885,209898271.65356335,4.798219117097566
cylinder,2036.529062896705,190.93314317903005,aluminium,478140.6268579869,6.8305803836855275e-06,70444523.67540413,147.33013619511345
bracket,7176.888259573421,57.15281131123685,aluminium,969091.5342458598,1.3844164774940855e-05,126186328.62031797,130.21094928717469
bearing,6549.63979216381,23.498055634223824,abs_plastic,1467715.7694587144,0.0007338578847293572,32167314.78859206,21.916583209060423
pulley,7477.00136991518,216.03769816091528,titanium,2089450.043093841,1.899500039176219e-05,629952877.2988559,301.4921937861156
shaft,8327.357849024345,154.23811355156994,aluminium,3099948.4061355633,4.428497723050805e-05,85734119.35351251,27.656627827683685
housing,4931.0035353242665,728.3889578364234,chromium,508313.1410417635,1.821910899791267e-06,157203680.7211922,309.2654272108936
lever,2121.9854569568006,77.58225014579759,abs_plastic,716378.1534027018,0.0003581890767013509,14139249.951400803,19.7371316870025
pulley,6691.474058561649,286.9819908670306,chromium,2764560.8923447286,9.908820402669279e-06,304339336.37765646,110.0859587576437
shaft,2336.035598059486,580.7496559536645,steel,471745.51497487805,2.3587275748743902e-06,98763110.4287332,209.35675548286378
pulley,8887.817451776533,279.69348112930925,steel,4446541.926174404,2.223270963087202e-05,177163155.95590904,39.84290689199278
bearing,7545.238935138008,32.45998078391555,abs_plastic,4372062.443453282,0.002186031221726641,29180006.40536149,6.674197082673321
flange,3267.1449878889844,294.6349808898174,titanium,327395.8507319364,2.9763259157448764e-06,531706273.8877282,1624.0470754257547
cam,7289.801626222972,75.47176210180277,abs_plastic,3431510.1133934283,0.0017157550566967142,14842745.966065744,4.325426845788229
housing,5505.466840182516,706.2994804681865,chromium,551501.1823998208,1.9767067469527627e-06,164566839.8439378,298.39798190066637
housing,8974.009164602858,317.90731557796545,steel,1295852.8818247037,6.4792644091235185e-06,167211636.56823817,129.03597230326469
cylinder,624.4900536957094,65.46528764274993,titanium,2043725.8832887723,1.8579326211716113e-05,818168390.4465625,400.33176520226993
housing,4863.678625210705,736.4630213773672,steel,1144759.9468202882,5.723799734101441e-06,58212754.849643946,50.85149512029753
bracket,1714.9960583195364,376.4719880325357,steel,213661.23627669312,1.0683061813834657e-06,151960419.78319383,711.221288574797
pulley,5173.974128383365,369.74479800507845,titanium,1134728.7839435847,1.0315716217668952e-05,437819002.4936519,385.83581265302513
spring,9225.282211555068,574.1402505297943,chromium,1260554.7510041012,4.518117387111474e-06,208619916.49006855,165.4984968513992
pulley,9980.67541510298,375.9219048621517,steel,2317193.0766021297,1.1585965383010648e-05,152103670.60881466,65.64134518814264
valve_body,3680.1217474686005,179.9467222159973,titanium,375207.21436536615,3.4109746760487832e-06,675066597.2300034,1799.183414881364
cylinder,3121.767542033372,48.989516411815345,aluminium,355448.9081018396,5.077841544311994e-06,129587701.49507694,364.57476318354253
coupling,5768.892382236765,542.2190827509401,titanium,1393386.1578440708,1.2667146889491553e-05,222226146.5613249,159.4864031842876
bearing,1547.037002737189,103.20180923291765,aluminium,317316.31792214286,4.533090256030612e-06,106999246.15295099,337.200579073921
bolt,2501.8094678391767,169.76606833092515,aluminium,363727.6619839904,5.196109456914149e-06,79264138.19544785,217.92166634534573
flange,8643.95701508974,524.2862796474345,titanium,1816017.233312487,1.6509247575568062e-05,244642150.44070688,134.71356215847686
bracket,848.2924148139283,20.26899026583493,abs_plastic,219275.4349649919,0.00010963771748249595,33243669.91138836,151.60690442454637
bearing,5942.343991375064,207.70295454121367,steel,1037802.4346407752,5.189012173203876e-06,195910688.92155895,188.7745512847746
cam,8692.320204218686,208.69159060100165,aluminium,1302072.40902737,1.8601034414676712e-05,63045170.58291598,48.41909723746458
pulley,132.60296575245985,56.47792323721025,steel,41697.09646891772,2.084854823445886e-07,235292207.49030983,5642.891889743541
bearing,1257.37671229004,140.24609195608718,steel,150191.63400824746,7.509581700412374e-07,213477580.21976894,1421.3679851705074
gear,392.5726303220237,116.58178206426946,aluminium,47575.91798540773,6.796559712201104e-07,101424257.47322106,2131.840262216894
flange,9818.70560147067,567.8186555071613,titanium,5508604.521212441,5.00782229201131e-05,190226680.61604834,34.53264431736326
spring,9460.794381143318,311.4165371574723,steel,962390.5247283502,4.811952623641751e-06,168901943.44857493,175.50250039738302
cylinder,6641.430493641652,41.291824341152704,abs_plastic,4806762.862560209,0.0024033814312801045,26236058.5529491,5.4581553746496
flange,3132.8680510334243,406.75869941046756,titanium,575280.1991246745,5.229819992042496e-06,391551625.7369156,680.6276773173947
bearing,1900.0393970174894,188.35005529220948,aluminium,228661.90474212577,3.2665986391732255e-06,71520810.29491271,312.779736421642
cam,3354.1041334509096,29.713769786500997,abs_plastic,711226.7963557362,0.00035561339817786813,30095410.071166337,42.31478654259455
housing,4077.6739271113133,28.45882143411604,abs_plastic,11975626.163609916,0.0059878130818049585,30513726.188627984,2.547985864935347
coupling,2155.9790187551557,171.00351387359316,aluminium,756010.1646920549,1.0800145209886497e-05,78748535.88600285,104.16332949449092
pulley,8654.125934568088,210.76527972689473,titanium,896993.6165492121,8.154487423174656e-06,636543400.3413815,709.6409479369563
cylinder,7994.346387948159,736.943968075767,chromium,4375157.069774943,1.568156655833313e-05,154352010.641411,35.27919299348739
valve_body,3022.1309784571595,53.78602595836828,abs_plastic,614593.7473468924,0.0003072968736734462,22071324.680543903,35.91205536311173
gear,2585.4081119487273,33.05121148439676,abs_plastic,639038.6240774298,0.0003195193120387149,28982929.50520108,45.353955791081155
bracket,8412.091076426244,29.518052754617486,abs_plastic,6917654.48764939,0.0034588272438246946,30160649.081794173,4.359953093298062
piston,8493.82676864283,26.45639159425304,abs_plastic,863520.7436119447,0.00043176037180597235,31181202.801915653,36.10938478616107
coupling,3354.7453755105207,91.47276663569839,steel,568808.3810566219,2.8440419052831094e-06,226178967.02195355,397.63648805912834
valve_body,2199.2292857103002,426.8023303709409,steel,337144.47633878276,1.6857223816939137e-06,138853559.79923415,411.8518010649709
spring,7176.216649142669,98.00916056365806,abs_plastic,799139.0500168138,0.0003995695250084069,7330279.812113983,9.172721332989239
cylinder,3334.5644631315236,124.0315428458848,aluminium,832377.4614804011,1.1891106592577159e-05,98320190.48088133,118.1197173527702
flange,7643.432105003964,122.29499381099613,aluminium,867564.4921701412,1.2393778459573446e-05,99043752.57875162,114.16298554474241
piston,1751.210810461826,88.02470476650728,abs_plastic,702672.2527761544,0.0003513361263880772,10658431.744497575,15.168425538916164
piston,3313.7847673866,381.15893194399797,titanium,3247201.750152083,2.9520015910473482e-05,423551335.07000256,130.43579292545203
cam,5571.787085012488,355.4996983945639,titanium,1288860.5976425689,1.1716914524023353e-05,455625377.00679505,353.5102072638197
bearing,6153.1649915561,87.11371375000236,titanium,1192887.02105606,1.0844427464146e-05,791107857.8124971,663.1875809262567
valve_body,6107.91106566918,246.33139169803803,aluminium,812743.1783898622,1.1610616834140888e-05,47361920.12581749,58.27415275222231
bolt,8636.696042586693,218.67445608242352,titanium,911964.2251481478,8.290583864983161e-06,626656929.8969706,687.1507813754106
valve_body,4913.466016346442,485.7570141984884,steel,1925538.560681897,9.627692803409484e-06,123500777.55247699,64.1383039915551
bearing,6306.267230126098,25.070642440627555,aluminium,1029956.3456160149,1.4713662080228784e-05,139553898.98307186,135.49496498281675
bearing,835.555528535749,75.67665511200559,abs_plastic,188662.6939284045,9.433134696420226e-05,14774448.295998136,78.31144561947622
spring,6796.93652118274,55.25125903739636,aluminium,790650.1483195303,1.1295002118850433e-05,126978642.06775153,160.60028868347834
shaft,5034.234672860728,51.72628490492619,abs_plastic,536105.7419690447,0.0002680528709845223,22757905.03169127,42.450403437397505
gear,4727.3639525489025,73.79475215698744,abs_plastic,1759858.252044308,0.000879929126022154,15401749.281004187,8.751698759325087
spring,6817.44546982573,830.1044048155856,chromium,2448789.4008196727,8.777022942005996e-06,123298531.72813813,50.35081076668616
bearing,3255.1686003793543,113.07635626388429,titanium,631119.19791385,5.737447253762273e-06,758654554.6701447,1202.078081569789
cylinder,1679.8146045884641,535.3598019679534,titanium,169538.38717036735,1.5412580651851578e-06,230800247.54005817,1361.3450699405876
